,0
59967,-23498.75
59968,-23526.0
59969,-23568.5
59970,-23731.0
59971,-23668.5
59972,-23543.25
59973,-23403.5
59974,-23445.25
59975,-23483.75
59976,-23503.75
59977,-23657.5
59978,-23802.5
59979,-23539.0
59980,-23388.5
59981,-23482.5
59982,-23658.5
59983,-23806.75
59984,-23897.5
59985,-23807.75
59986,-23879.0
59987,-23835.25
59988,-23772.0
59989,-23604.0
59990,-23554.5
59991,-23653.75
59992,-23836.25
59993,-23805.5
59994,-23709.25
59995,-23529.5
59996,-23466.75
59997,-23501.75
59998,-23389.75
59999,-23381.0
60000,-23280.0
60001,-23444.0
60002,-23500.5
60003,-23409.0
60004,-23511.75
60005,-23562.5
60006,-23279.25
60007,-23560.5
60008,-23613.75
60009,-23736.25
60010,-23748.5
60011,-23584.0
60012,-23527.5
60013,-23465.75
60014,-23372.0
60015,-23411.25
60016,-23496.25
60017,-23498.5
60018,-23574.5
60019,-23828.25
60020,-23784.25
60021,-23812.5
60022,-23716.5
60023,-23512.25
60024,-23456.75
60025,-23307.75
60026,-23171.0
60027,-23047.25
60028,-23283.0
60029,-23388.5
60030,-23432.25
60031,-23685.5
60032,-23777.75
60033,-23931.25
60034,-24152.25
60035,-24339.25
60036,-24368.75
60037,-24338.0
60038,-24395.0
60039,-24124.75
60040,-23884.25
60041,-23663.25
60042,-23683.0
60043,-23566.25
60044,-23456.75
60045,-23543.75
60046,-23515.25
60047,-23357.5
60048,-23298.25
60049,-23372.75
60050,-23303.75
60051,-23215.0
60052,-23407.25
60053,-23538.75
60054,-23431.0
60055,-23506.0
60056,-23663.5
60057,-23883.5
60058,-23950.25
60059,-24043.5
60060,-23952.5
60061,-23785.5
60062,-23699.75
60063,-23541.75
60064,-23417.5
60065,-23490.25
60066,-23456.25
60067,-23477.5
60068,-23583.75
60069,-23727.25
60070,-23674.25
60071,-23623.5
60072,-23339.5
60073,-23086.0
60074,-23138.5
60075,-23169.75
60076,-23152.5
60077,-23133.25
60078,-23373.0
60079,-23419.75
60080,-23439.5
60081,-23602.5
60082,-23502.75
60083,-23505.0
60084,-23502.75
60085,-23705.0
60086,-23700.5
60087,-23720.75
60088,-23649.75
60089,-23471.75
60090,-23429.25
60091,-23391.25
60092,-23317.0
60093,-23279.5
60094,-23344.25
60095,-23463.75
60096,-23450.25
60097,-23647.5
60098,-23685.5
60099,-23720.0
60100,-23594.25
60101,-23534.5
60102,-23481.75
60103,-23114.0
60104,-23020.0
60105,-23020.0
60106,-22971.75
60107,-22905.75
60108,-22838.5
60109,-22840.75
60110,-22735.0
60111,-22681.5
60112,-22693.0
60113,-22615.0
60114,-22364.5
60115,-22355.25
60116,-22377.25
60117,-22319.75
60118,-22184.75
60119,-22014.75
60120,-21874.75
60121,-21631.25
60122,-21816.25
60123,-21706.25
60124,-21419.75
60125,-21499.25
60126,-21569.0
60127,-21545.75
60128,-21466.75
60129,-21532.25
60130,-21466.0
60131,-21517.75
60132,-21591.0
60133,-21535.0
60134,-21726.25
60135,-21801.25
60136,-21681.0
60137,-21492.75
60138,-21076.5
60139,-20919.5
60140,-20683.25
60141,-20580.5
60142,-20534.0
60143,-20408.5
60144,-20150.0
60145,-19977.75
60146,-19871.25
60147,-19762.25
60148,-19587.0
60149,-19729.25
60150,-19648.5
60151,-19679.25
60152,-19588.75
60153,-19250.5
60154,-19217.5
60155,-19238.75
60156,-19421.0
60157,-19523.25
60158,-19746.25
60159,-19531.0
60160,-19165.75
60161,-18556.25
60162,-18367.0
60163,-18313.75
60164,-18134.75
60165,-18247.75
60166,-18001.5
60167,-17965.5
60168,-18070.5
60169,-17857.0
60170,-17813.25
60171,-17809.75
60172,-17745.25
60173,-17553.75
60174,-17426.75
60175,-17411.25
60176,-17435.25
60177,-17603.5
60178,-18022.0
60179,-18174.75
60180,-18129.0
60181,-18019.75
60182,-18042.25
60183,-17609.5
60184,-17197.75
60185,-17203.0
60186,-17156.75
60187,-16996.5
60188,-16858.0
60189,-16834.25
60190,-16796.75
60191,-16781.75
60192,-16813.75
60193,-16803.0
60194,-17092.5
60195,-17208.25
60196,-17065.25
60197,-16873.0
60198,-16852.75
60199,-17036.0
60200,-17031.5
60201,-17120.75
60202,-17113.25
60203,-17086.5
60204,-17134.75
60205,-17335.25
60206,-17513.75
60207,-17441.0
60208,-17126.75
60209,-17073.75
60210,-17206.25
60211,-17435.5
60212,-17696.5
60213,-17489.75
60214,-17585.75
60215,-17578.5
60216,-17618.25
60217,-17755.5
60218,-17726.5
60219,-17752.0
60220,-17839.5
60221,-17844.5
60222,-17865.25
60223,-17951.75
60224,-18114.5
60225,-18292.0
60226,-18545.75
60227,-18535.75
60228,-18413.75
60229,-18460.25
60230,-18470.5
60231,-18488.5
60232,-18198.5
60233,-18197.75
60234,-18320.75
60235,-18319.75
60236,-18266.75
60237,-18222.5
60238,-18413.0
60239,-18493.5
60240,-18398.0
60241,-18526.25
60242,-18810.0
60243,-19157.5
60244,-19833.25
60245,-20338.75
60246,-20284.0
60247,-20291.75
60248,-19992.5
60249,-19897.75
60250,-19658.25
60251,-19479.5
60252,-19308.0
60253,-19349.25
60254,-19428.25
60255,-19440.5
60256,-19548.75
60257,-19590.75
60258,-19631.25
60259,-19787.25
60260,-19836.75
60261,-19902.0
60262,-19945.75
60263,-20025.25
60264,-20054.75
60265,-19983.75
60266,-20006.25
60267,-20275.25
60268,-20390.5
60269,-20140.5
60270,-19945.75
60271,-20003.5
60272,-19876.0
60273,-19719.25
60274,-19708.5
60275,-19686.75
60276,-19399.0
60277,-19240.75
60278,-19232.25
60279,-19107.75
60280,-19036.25
60281,-19190.0
60282,-19483.5
60283,-19649.5
60284,-19556.5
60285,-19514.25
60286,-19665.75
60287,-19679.25
60288,-19842.5
60289,-19988.75
60290,-20079.75
60291,-20163.5
60292,-20311.0
60293,-20454.75
60294,-20326.0
60295,-20240.0
60296,-20000.75
60297,-20018.75
60298,-20024.75
60299,-19818.5
60300,-19786.75
60301,-19706.25
60302,-19613.0
60303,-19542.75
60304,-19315.75
60305,-19028.0
60306,-19095.0
60307,-19258.0
60308,-19001.5
60309,-18927.5
60310,-18994.5
60311,-18974.75
60312,-19012.75
60313,-18934.25
60314,-19012.25
60315,-18916.5
60316,-18651.0
60317,-18474.25
60318,-18207.25
60319,-17825.75
60320,-17433.25
60321,-17500.75
60322,-17420.25
60323,-17395.25
60324,-17396.0
60325,-17420.5
60326,-17481.0
60327,-17632.0
60328,-17783.75
60329,-17467.5
60330,-17362.75
60331,-17546.5
60332,-17514.5
60333,-17259.0
60334,-17140.25
60335,-17176.5
60336,-17207.5
60337,-17111.0
60338,-17060.75
60339,-17048.25
60340,-16983.5
60341,-16865.75
60342,-16864.75
60343,-17065.75
60344,-17543.5
60345,-17709.75
60346,-17371.25
60347,-17101.75
60348,-16835.25
60349,-16766.0
60350,-16680.75
60351,-16492.25
60352,-16424.5
60353,-16478.5
60354,-16629.5
60355,-16777.5
60356,-16676.75
60357,-16658.75
60358,-16848.25
60359,-17179.5
60360,-17247.0
60361,-16887.0
60362,-16497.25
60363,-16304.75
60364,-16174.5
60365,-16255.5
60366,-16328.0
60367,-16584.75
60368,-16694.5
60369,-16733.75
60370,-17021.75
60371,-17425.0
60372,-17633.25
60373,-18036.0
60374,-18041.5
60375,-17602.25
60376,-17467.5
60377,-17671.75
60378,-18006.0
60379,-18353.5
60380,-18478.25
60381,-18649.0
60382,-18735.5
60383,-18694.25
60384,-18559.25
60385,-18819.75
60386,-18770.25
60387,-19008.0
60388,-19264.0
60389,-19323.0
60390,-19536.75
60391,-19543.75
60392,-19522.0
60393,-19564.0
60394,-19825.0
60395,-19956.0
60396,-20045.5
60397,-20115.25
60398,-20026.25
60399,-19890.0
60400,-19863.5
60401,-20020.25
60402,-19924.0
60403,-19947.75
60404,-20162.25
60405,-20206.25
60406,-20243.25
60407,-20165.0
60408,-20211.0
60409,-20240.5
60410,-20171.25
60411,-20043.5
60412,-19987.0
60413,-20116.25
60414,-20483.0
60415,-20383.75
60416,-20322.75
60417,-20383.0
60418,-20703.5
60419,-20944.75
60420,-21162.25
60421,-21438.25
60422,-21445.5
60423,-21517.75
60424,-21311.0
60425,-21352.5
60426,-21641.25
60427,-21778.5
60428,-21608.25
60429,-21802.0
60430,-21942.25
60431,-21869.75
60432,-21698.25
60433,-21426.75
60434,-21138.25
60435,-21133.5
60436,-21402.75
60437,-21658.0
60438,-21831.5
60439,-21785.25
60440,-21734.0
60441,-21601.75
60442,-21705.25
60443,-21890.75
60444,-21936.75
60445,-21925.75
60446,-21847.5
60447,-21743.0
60448,-21785.75
60449,-21653.25
60450,-21569.5
60451,-21444.0
60452,-21298.25
60453,-21010.75
60454,-20874.75
60455,-20797.25
60456,-20953.5
60457,-20961.75
60458,-21230.25
60459,-21469.5
60460,-21662.0
60461,-21700.0
60462,-21684.0
60463,-21822.0
60464,-21971.5
60465,-22058.75
60466,-22139.75
60467,-22195.25
60468,-22552.5
60469,-22697.25
60470,-22639.75
60471,-22504.25
60472,-22471.5
60473,-22450.0
60474,-22523.25
60475,-22580.0
60476,-22403.75
60477,-22252.0
60478,-22374.0
60479,-22809.0
60480,-22933.75
60481,-22890.25
60482,-22722.5
60483,-22450.5
60484,-22582.75
60485,-22606.75
60486,-22535.0
60487,-22366.0
60488,-22211.75
60489,-22361.0
60490,-22197.75
60491,-22322.75
60492,-22573.25
60493,-22729.25
60494,-22972.5
60495,-22773.75
60496,-22562.25
60497,-22430.75
60498,-22283.5
60499,-22407.5
60500,-22586.0
60501,-22630.5
60502,-22699.5
60503,-22836.25
60504,-22833.5
60505,-22811.75
60506,-22633.25
60507,-22489.0
60508,-22200.75
60509,-22066.75
60510,-21951.5
60511,-22189.0
60512,-22313.25
60513,-22651.25
60514,-22962.25
60515,-22888.5
60516,-22822.75
60517,-22976.75
60518,-22986.25
60519,-22848.0
60520,-22848.75
60521,-23095.0
60522,-23227.0
60523,-23257.0
60524,-23026.25
60525,-22881.0
60526,-22928.5
60527,-22727.25
60528,-22667.75
60529,-22569.0
60530,-22625.75
60531,-22599.75
60532,-22630.25
60533,-22772.0
60534,-22908.25
60535,-23051.5
60536,-23357.5
60537,-23229.25
60538,-23219.5
60539,-23281.25
60540,-23180.5
60541,-22937.25
60542,-23085.0
60543,-23083.5
60544,-22970.75
60545,-23000.0
60546,-23106.5
60547,-23460.5
60548,-23472.5
60549,-23196.0
60550,-23094.5
60551,-23063.75
60552,-23174.0
60553,-23269.75
60554,-23682.0
60555,-23673.0
60556,-23512.25
60557,-23539.5
60558,-23298.25
60559,-23265.5
60560,-23200.0
60561,-23401.0
60562,-23529.5
60563,-23329.5
60564,-23198.75
60565,-23331.0
60566,-23492.0
60567,-23381.25
60568,-23487.0
60569,-23637.25
60570,-23498.75
60571,-23329.25
60572,-23321.75
60573,-23470.5
60574,-23831.25
60575,-23965.5
60576,-23877.25
60577,-23784.25
60578,-23655.75
60579,-23733.0
60580,-23851.75
60581,-23755.0
60582,-23496.75
60583,-23397.25
60584,-23164.25
60585,-23089.75
60586,-23097.75
60587,-23156.5
60588,-23164.75
60589,-23206.25
60590,-23259.25
60591,-23323.0
60592,-23330.0
60593,-23117.0
60594,-22714.25
60595,-22839.0
60596,-23077.25
60597,-23194.0
60598,-23403.0
60599,-23772.75
60600,-23866.75
60601,-23510.75
60602,-23263.75
60603,-23111.75
60604,-22873.25
60605,-23088.0
60606,-23292.0
60607,-23371.5
60608,-23233.0
60609,-23366.25
60610,-23431.0
60611,-23601.25
60612,-23891.25
60613,-23863.0
60614,-23996.0
60615,-23940.25
60616,-23679.75
60617,-23619.5
60618,-23458.75
60619,-23497.75
60620,-23629.0
60621,-23656.5
60622,-23340.75
60623,-23026.0
60624,-22982.5
60625,-22862.5
60626,-22837.25
60627,-22804.5
60628,-22766.5
60629,-22701.75
60630,-22623.75
60631,-22661.75
60632,-22512.0
60633,-22425.75
60634,-22463.75
60635,-22709.25
60636,-22946.0
60637,-23270.75
60638,-23608.0
60639,-23660.0
60640,-23486.0
60641,-23314.5
60642,-23033.5
60643,-23091.75
60644,-23422.5
60645,-23661.0
60646,-23591.0
60647,-23360.75
60648,-23066.25
60649,-22905.0
60650,-22706.75
60651,-22812.75
60652,-22836.5
60653,-22749.75
60654,-22839.25
60655,-22899.75
60656,-23107.5
60657,-23351.75
60658,-23357.0
60659,-23433.75
60660,-23251.5
60661,-23090.25
60662,-23106.5
60663,-23067.75
60664,-23308.0
60665,-23724.25
60666,-23844.75
60667,-23678.0
60668,-23472.75
60669,-23455.0
60670,-23453.0
60671,-23286.75
60672,-23124.75
60673,-23026.0
60674,-22889.0
60675,-22852.75
60676,-22697.25
60677,-22764.75
60678,-22665.0
60679,-22698.5
60680,-22717.25
60681,-23290.25
60682,-23618.75
60683,-23665.25
60684,-23221.25
60685,-22843.0
60686,-22824.75
60687,-22958.5
60688,-23221.0
60689,-23392.25
60690,-23840.25
60691,-23450.25
60692,-23297.25
60693,-23301.75
60694,-23356.75
60695,-23456.75
60696,-23467.75
60697,-23153.5
60698,-23176.25
60699,-23112.25
60700,-23195.0
60701,-23431.75
60702,-23463.25
60703,-23474.25
60704,-23311.25
60705,-23279.0
60706,-23442.25
60707,-23440.5
60708,-23279.0
60709,-23183.5
60710,-22949.5
60711,-22967.25
60712,-22900.25
60713,-23221.25
60714,-23352.75
60715,-23133.5
60716,-23295.75
60717,-23726.25
60718,-23811.25
60719,-24090.75
60720,-23877.25
60721,-24025.5
60722,-24106.25
60723,-24054.25
60724,-23864.25
60725,-23836.25
60726,-23863.0
60727,-23589.25
60728,-23494.75
60729,-23593.75
60730,-23586.75
60731,-23745.0
60732,-23260.5
60733,-23491.0
60734,-23698.75
60735,-23698.75
60736,-23450.75
60737,-23771.0
60738,-23743.25
60739,-23618.5
60740,-23457.5
60741,-23457.0
60742,-23271.5
60743,-23381.75
60744,-23416.0
60745,-23418.25
60746,-23409.0
60747,-23513.25
60748,-23563.0
60749,-23729.0
60750,-23909.5
60751,-23988.25
60752,-24046.5
60753,-23897.0
60754,-23783.0
60755,-23687.5
60756,-23789.75
60757,-23830.75
60758,-23597.75
60759,-23614.5
60760,-23667.25
60761,-23638.5
60762,-23765.0
60763,-23792.75
60764,-23768.5
60765,-23603.75
60766,-23418.5
60767,-23451.75
60768,-23742.5
60769,-24097.75
60770,-24487.0
60771,-24324.25
60772,-23923.25
60773,-23639.75
60774,-23432.0
60775,-23241.75
60776,-23343.75
60777,-23334.5
60778,-23669.25
60779,-23534.75
60780,-23551.25
60781,-23494.75
60782,-23810.0
60783,-23974.0
60784,-23973.75
60785,-23825.0
60786,-23760.25
60787,-23867.5
60788,-24105.25
60789,-24146.25
60790,-24114.5
60791,-23986.0
60792,-23936.5
60793,-23854.25
60794,-23864.25
60795,-23955.25
60796,-23728.0
60797,-23564.5
60798,-23674.75
60799,-23812.0
60800,-23711.75
60801,-23529.75
60802,-23336.0
60803,-23469.75
60804,-23621.75
60805,-23562.25
60806,-23358.5
60807,-23355.75
60808,-23359.25
60809,-23337.0
60810,-23292.0
60811,-23314.5
60812,-23409.25
60813,-23470.75
60814,-23371.25
60815,-23284.5
60816,-23308.75
60817,-23204.0
60818,-23246.0
60819,-23374.5
60820,-23574.5
60821,-23725.5
60822,-23908.25
60823,-23830.5
60824,-23514.25
60825,-23343.25
60826,-23363.75
60827,-23273.5
60828,-23258.0
60829,-23199.75
60830,-23182.0
60831,-23208.75
60832,-23289.25
60833,-23691.5
60834,-23916.25
60835,-24065.5
60836,-24154.25
60837,-24019.0
60838,-23740.25
60839,-23789.0
60840,-23626.0
60841,-23423.75
60842,-23717.75
60843,-24060.75
60844,-24151.0
60845,-24068.25
60846,-23596.75
60847,-23249.0
60848,-22981.25
60849,-22968.75
60850,-23229.0
60851,-23526.0
60852,-23789.75
60853,-23727.0
60854,-23812.25
60855,-23639.75
60856,-23533.25
60857,-23704.0
60858,-23727.75
60859,-23629.5
60860,-23845.25
60861,-23601.25
60862,-23411.5
60863,-23130.0
60864,-23189.75
60865,-23346.0
60866,-23215.0
60867,-23123.25
60868,-23056.5
60869,-23225.75
60870,-23311.75
60871,-23898.0
60872,-23945.75
60873,-23743.75
60874,-23385.75
60875,-23114.25
60876,-22881.5
60877,-22822.0
60878,-22832.25
60879,-22976.75
60880,-23030.25
60881,-22998.75
60882,-23130.5
60883,-23248.5
60884,-23573.5
60885,-23650.5
60886,-23428.0
60887,-23322.25
60888,-23324.25
60889,-23262.75
60890,-23543.0
60891,-23476.25
60892,-23414.5
60893,-23668.25
60894,-23745.5
60895,-23909.25
60896,-23833.5
60897,-23599.75
60898,-23370.75
60899,-23295.5
60900,-23336.0
60901,-23515.0
60902,-23502.5
60903,-23901.5
60904,-24256.0
60905,-24021.75
60906,-23616.0
60907,-23455.5
60908,-23362.25
60909,-23163.5
60910,-23263.25
60911,-23161.5
60912,-23023.75
60913,-23053.25
60914,-22991.5
60915,-22995.5
60916,-23125.25
60917,-23224.75
60918,-23312.75
60919,-23399.25
60920,-23516.25
60921,-23725.25
60922,-24006.0
60923,-24033.5
60924,-24074.75
60925,-23936.0
60926,-23757.0
60927,-23806.5
60928,-24909.5
60929,-24935.25
60930,-24919.75
60931,-24983.25
60932,-24894.75
60933,-24715.0
60934,-24906.25
60935,-24434.75
60936,-23870.0
60937,-23812.25
60938,-23513.75
60939,-23371.0
60940,-23240.5
60941,-23602.25
60942,-24163.0
60943,-24215.25
60944,-24166.75
60945,-24025.0
60946,-23902.25
60947,-23821.75
60948,-23766.0
60949,-23720.75
60950,-23854.25
60951,-23856.75
60952,-24116.0
60953,-24275.5
60954,-24367.0
60955,-24676.75
60956,-24585.0
60957,-24356.25
60958,-24273.5
60959,-24260.5
60960,-24274.5
60961,-24368.75
60962,-24538.25
60963,-24638.0
60964,-24608.25
60965,-24378.5
60966,-24368.25
60967,-24444.75
60968,-24068.75
60969,-24064.75
60970,-23843.75
60971,-23880.0
60972,-23951.75
60973,-24133.25
60974,-24370.75
60975,-24640.0
60976,-24678.5
60977,-24569.5
60978,-24592.0
60979,-24423.75
60980,-24207.5
60981,-23910.25
60982,-23756.5
60983,-23804.25
60984,-24135.75
60985,-24244.75
60986,-24509.0
60987,-24370.25
60988,-24197.0
60989,-24404.0
60990,-24409.5
60991,-24864.75
60992,-24515.75
60993,-24224.5
60994,-23959.75
60995,-23666.75
60996,-23853.5
60997,-24017.25
60998,-24073.25
60999,-24250.75
61000,-24173.0
61001,-24108.25
61002,-23908.0
61003,-23743.25
61004,-23537.75
61005,-23314.0
61006,-23301.75
61007,-23004.75
61008,-23104.0
61009,-23659.75
61010,-23693.25
61011,-23742.5
61012,-23904.0
61013,-24051.25
61014,-23901.25
61015,-24235.25
61016,-24299.0
61017,-24231.25
61018,-24147.5
61019,-24191.75
61020,-24292.0
61021,-24269.0
61022,-24185.0
61023,-24190.5
61024,-23966.0
61025,-23929.25
61026,-24022.25
61027,-24062.75
61028,-24217.75
61029,-24442.5
61030,-24340.5
61031,-24271.5
61032,-24442.5
61033,-24586.75
61034,-24588.25
61035,-24586.0
61036,-24526.25
61037,-24271.0
61038,-24435.5
61039,-24409.0
61040,-24368.0
61041,-24639.0
61042,-24819.0
61043,-24708.0
61044,-24609.75
61045,-24334.75
61046,-23850.25
61047,-23535.75
61048,-23265.75
61049,-23021.5
61050,-22776.25
61051,-22806.75
61052,-22920.5
61053,-22616.75
61054,-22718.5
61055,-22853.5
61056,-22869.75
61057,-22888.25
61058,-22855.0
61059,-23013.25
61060,-22971.25
61061,-22991.5
61062,-23090.75
61063,-23289.75
61064,-23066.25
61065,-23171.25
61066,-23274.5
61067,-23416.0
61068,-23555.0
61069,-23956.5
61070,-24064.25
61071,-23862.25
61072,-23727.75
61073,-23703.5
61074,-23607.5
61075,-23918.0
61076,-24060.75
61077,-24306.75
61078,-24612.0
61079,-24586.25
61080,-24567.25
61081,-24371.0
61082,-24456.75
61083,-24637.5
61084,-24390.75
61085,-24724.25
61086,-24737.5
61087,-24376.75
61088,-24126.25
61089,-24038.0
61090,-24468.0
61091,-24693.75
61092,-24594.5
61093,-24416.75
61094,-24343.5
61095,-24266.75
61096,-23993.25
61097,-23895.0
61098,-23980.25
61099,-23950.0
61100,-23713.75
61101,-23443.25
61102,-23525.75
61103,-23374.75
61104,-23188.0
61105,-23130.75
61106,-23138.5
61107,-23215.25
61108,-23415.75
61109,-23815.75
61110,-24003.5
61111,-23989.75
61112,-23905.25
61113,-23510.0
61114,-23655.25
61115,-23938.75
61116,-23782.0
61117,-23622.25
61118,-23844.5
61119,-23942.25
61120,-24053.0
61121,-24401.5
61122,-24466.0
61123,-24317.0
61124,-24190.75
61125,-24315.25
61126,-24446.75
61127,-24545.25
61128,-24702.5
61129,-25047.5
61130,-24851.25
61131,-24400.5
61132,-24069.75
61133,-23752.5
61134,-23649.75
61135,-23982.25
61136,-24226.5
61137,-24315.5
61138,-24397.25
61139,-24313.0
61140,-24130.25
61141,-24018.5
61142,-23889.5
61143,-23598.5
61144,-23568.5
61145,-23657.0
61146,-23844.5
61147,-23708.0
61148,-23551.5
61149,-23585.5
61150,-23632.75
61151,-23340.5
61152,-23325.0
61153,-23502.25
61154,-23473.25
61155,-23432.75
61156,-23534.25
61157,-23782.25
61158,-23575.75
61159,-23351.25
61160,-23507.0
61161,-23514.75
61162,-23675.75
61163,-23748.75
61164,-23881.5
61165,-23996.75
61166,-23845.5
61167,-23899.5
61168,-24322.25
61169,-24609.25
61170,-24666.25
61171,-24556.75
61172,-24475.25
61173,-24326.5
61174,-24345.5
61175,-24317.25
61176,-24351.25
61177,-24310.25
61178,-24473.0
61179,-24379.25
61180,-24560.25
61181,-25116.0
61182,-25317.0
61183,-25719.75
61184,-25524.25
61185,-25503.0
61186,-25335.0
61187,-25016.75
61188,-24374.0
61189,-23809.25
61190,-23852.0
61191,-23895.5
61192,-23624.0
61193,-23484.5
61194,-23628.5
61195,-23604.75
61196,-23642.75
61197,-23729.5
61198,-23576.0
61199,-23587.25
61200,-23868.75
61201,-24230.75
61202,-24086.25
61203,-23871.25
61204,-23887.0
61205,-24141.5
61206,-24167.25
61207,-24095.25
61208,-24313.5
61209,-24201.75
61210,-24125.5
61211,-24026.25
61212,-23845.0
61213,-23772.0
61214,-23961.25
61215,-24276.75
61216,-24610.75
61217,-24547.25
61218,-24453.0
61219,-24346.25
61220,-24400.5
61221,-24451.75
61222,-24379.0
61223,-24433.5
61224,-24381.0
61225,-24028.0
61226,-23941.5
61227,-23746.5
61228,-23638.0
61229,-23774.75
61230,-23943.5
61231,-24180.25
61232,-24409.0
61233,-24403.0
61234,-24368.25
61235,-24617.75
61236,-24862.75
61237,-24771.0
61238,-24787.75
61239,-24757.25
61240,-24347.75
61241,-24371.5
61242,-24355.0
61243,-24177.25
61244,-24262.0
61245,-23950.5
61246,-23900.75
61247,-23854.5
61248,-23723.25
61249,-23520.5
61250,-23915.0
61251,-23943.5
61252,-24090.0
61253,-24229.25
61254,-24418.0
61255,-24338.75
61256,-24184.5
61257,-24185.0
61258,-24228.0
61259,-24188.0
61260,-24324.0
61261,-24373.5
61262,-24411.0
61263,-24433.5
61264,-24492.25
61265,-24373.25
61266,-24284.25
61267,-24300.75
61268,-24031.25
61269,-24072.5
61270,-24693.25
61271,-24883.25
61272,-24882.0
61273,-24697.5
61274,-24727.25
61275,-24630.5
61276,-24808.75
61277,-24714.75
61278,-24599.0
61279,-24547.75
61280,-24676.5
61281,-24524.25
61282,-24421.5
61283,-24281.75
61284,-24599.5
61285,-24860.0
61286,-24907.0
61287,-24763.5
61288,-25267.75
61289,-25383.25
61290,-25087.75
61291,-24909.0
61292,-24881.75
61293,-24643.75
61294,-24503.25
61295,-24438.5
61296,-24379.0
61297,-24527.75
61298,-24505.75
61299,-24475.5
61300,-24668.75
61301,-24641.75
61302,-24542.0
61303,-24570.5
61304,-24858.25
61305,-25006.75
61306,-25038.75
61307,-24697.0
61308,-24765.75
61309,-24746.0
61310,-24472.25
61311,-24254.75
61312,-24034.5
61313,-23878.0
61314,-23896.0
61315,-23689.75
61316,-23817.5
61317,-23702.0
61318,-23608.5
61319,-23777.0
61320,-23928.5
61321,-23793.25
61322,-23622.0
61323,-23827.5
61324,-23758.25
61325,-23769.25
61326,-24391.75
61327,-24564.5
61328,-24704.0
61329,-24396.0
61330,-24380.25
61331,-24545.5
61332,-24638.25
61333,-24644.5
61334,-24757.25
61335,-24853.75
61336,-24563.25
61337,-24413.0
61338,-24310.0
61339,-24347.0
61340,-24497.5
61341,-24621.25
61342,-24684.5
61343,-24611.25
61344,-24566.0
61345,-24751.75
61346,-24728.25
61347,-24820.25
61348,-24858.0
61349,-25003.5
61350,-25269.0
61351,-25497.25
61352,-25615.0
61353,-25741.0
61354,-25513.5
61355,-25061.0
61356,-24769.75
61357,-24443.25
61358,-24344.25
61359,-24221.25
61360,-24395.0
61361,-24255.75
61362,-24262.0
61363,-24070.0
61364,-23939.0
61365,-24054.25
61366,-24022.5
61367,-24041.0
61368,-23874.0
61369,-23755.75
61370,-23605.75
61371,-23603.0
61372,-23660.25
61373,-23784.5
61374,-23716.25
61375,-23847.75
61376,-24242.75
61377,-24596.75
61378,-24618.5
61379,-24667.75
61380,-24354.25
61381,-24478.0
61382,-24258.75
61383,-24109.25
61384,-24150.75
61385,-24184.25
61386,-24509.25
61387,-24608.5
61388,-24606.0
61389,-24539.0
61390,-24465.75
61391,-24448.5
61392,-24529.0
61393,-24598.75
61394,-24660.25
61395,-24929.0
61396,-24814.75
61397,-24627.5
61398,-24695.5
61399,-24984.25
61400,-24999.25
61401,-24775.5
61402,-24696.25
61403,-24351.25
61404,-24054.5
61405,-24036.0
61406,-24062.5
61407,-24173.25
61408,-24201.0
61409,-24422.75
61410,-24463.75
61411,-24354.25
61412,-24212.5
61413,-24000.75
61414,-23810.5
61415,-23771.25
61416,-23974.25
61417,-24103.5
61418,-24253.75
61419,-24261.0
61420,-24413.0
61421,-24474.0
61422,-24433.5
61423,-24444.25
61424,-24597.5
61425,-24693.25
61426,-24854.75
61427,-25082.25
61428,-25021.5
61429,-24855.5
61430,-24757.75
61431,-24732.0
61432,-24846.25
61433,-24765.25
61434,-24682.5
61435,-24767.0
61436,-24491.5
61437,-24697.0
61438,-24793.75
61439,-24609.0
61440,-24734.75
61441,-24956.5
61442,-24897.0
61443,-24927.25
61444,-24884.75
61445,-24929.75
61446,-24915.5
61447,-24747.5
61448,-24667.5
61449,-24812.25
61450,-24919.5
61451,-25194.0
61452,-25014.25
61453,-25222.0
61454,-25348.25
61455,-25319.25
61456,-25219.0
61457,-24862.0
61458,-24693.25
61459,-24505.25
61460,-24665.0
61461,-24988.0
61462,-25131.0
61463,-25253.0
61464,-25019.0
61465,-24817.5
61466,-24742.25
61467,-24602.25
61468,-24510.25
61469,-24368.25
61470,-24393.75
61471,-24656.5
61472,-24861.0
61473,-24896.0
61474,-24641.0
61475,-24550.25
61476,-24487.25
61477,-24567.0
61478,-24754.75
61479,-24557.25
61480,-24488.75
61481,-24358.75
61482,-24307.5
61483,-24397.25
61484,-24269.25
61485,-24731.0
61486,-24790.0
61487,-24659.0
61488,-24761.25
61489,-24930.0
61490,-25017.0
61491,-25236.25
61492,-25326.25
61493,-25089.75
61494,-25122.0
61495,-24780.25
61496,-24712.0
61497,-24800.5
61498,-24755.5
61499,-24592.5
61500,-24699.0
61501,-24872.0
61502,-24792.5
61503,-25075.0
61504,-25224.25
61505,-25058.0
61506,-24713.25
61507,-24521.25
61508,-24351.25
61509,-24280.5
61510,-23971.5
61511,-23815.25
61512,-23819.25
61513,-23759.25
61514,-24082.0
61515,-24218.5
61516,-24228.25
61517,-24360.0
61518,-24553.75
61519,-24779.0
61520,-25073.25
61521,-24971.0
